ECG-mV,EMG-mV,foot GSR-mV,hand GSR-mV,HR-bpm,RESP-mV,Stress
0.056,0.5905,13.813,9.877,78.0,33.07,3.0
0.423,0.54375,13.843,9.888000000000002,78.0,32.79,3.0
0.032,0.48175,13.871,9.889,78.0,32.6,3.0
0.157,0.3625,13.888,9.883,78.0,32.45,3.0
0.345,0.4505,13.904,9.864,78.0,32.28,3.0
0.248,0.5075,13.92,9.839,78.0,32.07,3.0
0.065,0.492,13.921,9.811000000000002,78.0,31.89,3.0
0.076,0.42475,13.911,9.776,78.0,31.62,3.0
0.072,0.6785,13.9,9.731,78.0,31.28,3.0
0.052,0.435,13.884,9.682,78.0,30.78,3.0
0.029,0.6215,13.86,9.629,78.0,30.42,3.0
0.08799999999999998,0.689,13.83,9.575,78.0,30.18,3.0
-0.002,0.694,13.792,9.523,78.0,30.13,3.0
0.282,0.8339999999999999,13.756,9.468000000000002,84.0,30.16,3.0
-0.005,0.6525,13.722,9.416,84.0,30.33,3.0
0.09300000000000001,1.0255,13.686,9.373,84.0,30.79,3.0
0.217,1.53825,13.654,9.345,84.0,31.52,3.0
-0.006,1.6265,13.624,9.332,84.0,32.43,3.0
-0.112,1.20675,13.599,9.342,84.0,33.39,3.0
-0.115,1.4555,13.58,9.374,84.0,34.54,3.0
-0.128,1.20175,13.568,9.427,84.0,35.65,3.0
-0.08999999999999998,1.36225,13.576,9.499,84.0,36.63,3.0
-0.189,1.2845,13.609,9.583,84.0,37.49,3.0
0.134,1.54875,13.65,9.674,84.0,38.27,3.0
-0.238,1.40875,13.696,9.761,84.0,38.68,3.0
-0.151,0.78725,13.746,9.846,84.0,38.55,3.0
0.013,0.9012500000000001,13.805,9.927,84.0,38.76,3.0
-0.126,1.036,13.872,9.996,84.0,38.97,3.0
-0.242,1.07725,13.947,10.054,84.0,39.17,3.0
-0.217,1.1395,14.021,10.098,84.0,38.91,3.0
-0.232,1.24825,14.071,10.136,84.0,38.46,3.0
-0.177,1.2845,14.114,10.163,84.0,38.91,3.0
-0.217,1.238,14.151,10.183,84.0,38.77,3.0
0.165,2.67775,14.175,10.202,84.0,38.56,3.0
-0.31,1.7715,14.193,10.213,84.0,38.66,3.0
-0.147,2.39825,14.212,10.213,84.0,38.67,3.0
0.056,1.36225,14.23,10.203,89.0,38.52,3.0
0.034,1.33625,14.243,10.186,89.0,38.51,3.0
-0.143,1.47625,14.256,10.172,89.0,38.65,3.0
-0.147,1.59525,14.27,10.146,89.0,38.65,3.0
-0.131,1.25875,14.28,10.119,89.0,38.37,3.0
-0.116,1.59525,14.284,10.093,89.0,38.17,3.0
-0.082,0.91675,14.28,10.071,89.0,38.21,3.0
-0.062,0.66825,14.267,10.062,89.0,38.24,3.0
0.0,0.782,14.247,10.062,89.0,38.05,3.0
-0.154,0.5645,14.228,10.074,89.0,37.28,3.0
-0.039,0.487,14.219,10.09,89.0,36.25,3.0
0.018,0.39875,14.227,10.114,90.0,35.36,3.0
-0.205,0.41425,14.243,10.149,90.0,34.54,3.0
-0.265,0.5645,14.265,10.182,90.0,33.96,3.0
-0.278,0.9012500000000001,14.295,10.218,90.0,33.69,3.0
-0.313,1.92675,14.331,10.266,90.0,33.59,3.0
-0.271,3.12325,14.371,10.316,90.0,33.56,3.0
-0.392,2.25825,14.407,10.364,90.0,33.49,3.0
-0.072,3.372,14.438,10.396,90.0,33.19,3.0
-0.377,0.5905,14.462,10.434,90.0,32.99,3.0
-0.231,0.378,14.483,10.473,90.0,32.94,3.0
-0.101,0.39875,14.506,10.509,89.0,32.91,3.0
-0.188,0.751,14.534,10.564,89.0,32.54,3.0
-0.296,0.808,14.556,10.611,89.0,32.43,3.0
-0.278,0.52325,14.577,10.653,89.0,32.6,3.0
-0.27,1.2225,14.603,10.694,89.0,33.31,3.0
-0.262,2.12875,14.65,10.735,89.0,34.16,3.0
-0.271,0.777,14.707,10.767,89.0,34.83,3.0
0.027,0.58,14.76,10.811,89.0,35.36,3.0
-0.313,0.549,14.813,10.841,89.0,36.18,3.0
-0.187,0.46625,14.871,10.878,89.0,36.86,3.0
-0.053,0.259,14.917,10.898,89.0,37.56,3.0
-0.08,0.2485,14.97,10.918,89.0,37.61,3.0
-0.21,0.7302499999999998,15.021,10.933,89.0,37.83,3.0
-0.217,0.233,15.055,10.937,89.0,38.06,3.0
-0.205,0.13975,15.087,10.924,89.0,38.15,3.0
-0.151,0.52825,15.124,10.885,89.0,37.33,3.0
-0.236,1.14475,15.127,10.882,89.0,37.27,3.0
0.107,0.52825,15.133,10.858,89.0,36.74,3.0
-0.341,0.81325,15.134,10.827,89.0,36.45,3.0
-0.197,0.461,15.13,10.778,89.0,36.16,3.0
-0.039,0.3315,15.124,10.692,94.0,35.75,3.0
-0.115,0.32125,15.11,10.606,94.0,35.38,3.0
-0.278,0.4505,15.086,10.511,94.0,34.95,3.0
-0.263,0.3315,15.053,10.423,94.0,34.46,3.0
-0.255,0.461,15.011,10.334,94.0,34.23,3.0
-0.195,0.16575,14.966,10.242,94.0,34.11,3.0
-0.241,0.27975,14.915,10.151,94.0,34.19,3.0
0.144,0.23825,14.862,10.063,94.0,34.38,3.0
-0.281,0.233,14.807,9.972,94.0,34.69,3.0
-0.113,0.3005,14.75,9.883,94.0,35.03,3.0
0.07299999999999998,0.23825,14.695,9.797,93.0,35.35,3.0
0.02,0.2175,14.638,9.724,93.0,35.68,3.0
-0.127,0.19675,14.583,9.658,93.0,36.07,3.0
-0.101,0.29525,14.53,9.597,93.0,36.44,3.0
-0.082,0.33675,14.476,9.546,93.0,36.8,3.0
-0.008,0.2745,14.425,9.508,93.0,37.02,3.0
-0.104,0.259,14.376,9.491,93.0,37.26,3.0
0.241,0.316,14.328,9.487,93.0,37.49,3.0
-0.071,0.3315,14.288,9.497,93.0,37.6,3.0
0.054,0.4765,14.255,9.521,93.0,37.42,3.0
0.209,0.23825,14.235,9.552,93.0,37.01,3.0
0.051,0.32625,14.229,9.588,93.0,36.48,3.0
-0.048,0.3315,14.235,9.626,93.0,36.0,3.0
-0.024,0.35225,14.254,9.657,93.0,35.53,3.0
-0.032,0.15025,14.281,9.683,93.0,35.08,3.0
0.012,0.3575,14.313,9.701,93.0,34.58,3.0
-0.016,0.29525,14.347,9.711,93.0,34.24,3.0
0.353,0.25375,14.382,9.716,95.0,34.03,3.0
-0.11,0.3625,14.412,9.721,95.0,33.91,3.0
0.042,0.26425,14.438,9.717,95.0,33.78,3.0
0.22,0.3575,14.457,9.706,95.0,33.69,3.0
0.214,0.202,14.468,9.686000000000002,95.0,33.6,3.0
0.02,0.233,14.473,9.66,95.0,33.6,3.0
0.024,0.2745,14.473,9.63,95.0,33.58,3.0
0.031,0.23825,14.465,9.599,95.0,33.61,3.0
0.032,0.26925,14.452,9.564,95.0,33.52,3.0
0.098,0.316,14.433,9.522,95.0,33.44,3.0
0.037,0.285,14.407,9.472,95.0,33.5,3.0
0.33,0.2745,14.375,9.417,95.0,33.72,3.0
0.08599999999999998,0.171,14.339,9.358,95.0,33.97,3.0
0.221,0.19675,14.299,9.297,95.0,34.2,3.0
0.354,0.26925,14.255,9.24,95.0,34.47,3.0
0.162,0.3625,14.211,9.181,95.0,34.78,3.0
0.104,0.2435,14.166,9.127,95.0,35.12,3.0
0.124,0.259,14.121,9.072,95.0,35.42,3.0
0.114,0.3005,14.078,9.019,95.0,35.58,3.0
0.161,0.378,14.035,8.968999999999998,95.0,35.68,3.0
0.129,0.492,13.996,8.922,95.0,35.87,3.0
0.487,0.2435,13.958,8.877,95.0,36.11,3.0
0.039,0.31075,13.922,8.835,95.0,36.35,3.0
0.181,0.36775,13.89,8.795999999999998,95.0,36.53,3.0
0.332,0.259,13.856,8.762,95.0,36.64,3.0
0.293,0.29,13.828,8.729,95.0,36.6,3.0
0.107,0.3625,13.8,8.694,95.0,36.41,3.0
0.103,0.228,13.773,8.660999999999998,95.0,36.1,3.0
0.095,0.29,13.746,8.63,95.0,35.66,3.0
0.07,0.2745,13.723,8.601,95.0,35.02,3.0
0.07499999999999998,0.29,13.702,8.570999999999998,95.0,34.52,3.0
0.127,0.2745,13.68,8.544,95.0,34.25,3.0
0.08999999999999998,0.39375,13.66,8.515,95.0,34.16,3.0
0.325,0.32125,13.643,8.490999999999998,95.0,34.14,3.0
0.091,0.2435,13.625,8.465999999999998,95.0,34.15,3.0
0.223,0.3625,13.606,8.442,95.0,34.13,3.0
0.338,0.378,13.592,8.418,95.0,34.14,3.0
0.123,0.33675,13.574,8.394999999999998,95.0,34.16,3.0
0.065,0.39375,13.559,8.374,95.0,34.22,3.0
0.085,0.9065,13.544,8.349999999999998,95.0,34.26,3.0
0.069,0.8702499999999999,13.527,8.329,95.0,34.26,3.0
0.052,1.383,13.514,8.309,95.0,34.43,3.0
0.137,0.6525,13.5,8.291,95.0,35.02,3.0
0.037,0.16575,13.486,8.275,95.0,36.13,3.0
0.377,0.27975,13.475,8.268,95.0,37.28,3.0
0.08599999999999998,0.3885,13.457,8.256999999999998,95.0,38.2,3.0
0.172,0.487,13.446,8.243999999999998,95.0,38.84,3.0
0.378,0.549,13.433,8.240999999999998,95.0,39.0,3.0
0.243,0.689,13.426,8.234,95.0,39.48,3.0
0.142,0.4455,13.413,8.221999999999998,95.0,40.17,3.0
0.132,0.606,13.401,8.207,95.0,41.19,3.0
0.122,0.404,13.393,8.204,95.0,42.19,3.0
0.188,0.663,13.385,8.204,95.0,43.28,3.0
0.112,0.4505,13.378,8.205,95.0,44.49,3.0
0.472,0.78725,13.374,8.208999999999998,95.0,45.32,3.0
0.097,0.8389999999999999,13.379,8.213,95.0,45.25,3.0
0.219,0.8804999999999998,13.386,8.221999999999998,95.0,44.79,3.0
0.36,0.64225,13.395,8.227,95.0,44.66,3.0
0.198,0.94775,13.41,8.231,95.0,44.5,3.0
0.035,0.4195,13.425,8.234999999999998,95.0,44.35,3.0
0.014,0.67325,13.444,8.237999999999998,95.0,44.23,3.0
-0.047,0.7252499999999998,13.466,8.240999999999998,95.0,44.03,3.0
-0.042,0.9635,13.489,8.243,95.0,43.77,3.0
-0.042,0.953,13.509,8.243,95.0,43.71,3.0
-0.032,0.56975,13.527,8.240999999999998,95.0,43.9,3.0
0.11,0.7095,13.543,8.239,95.0,43.89,3.0
-0.08799999999999998,0.51275,13.555,8.236,95.0,43.89,3.0
0.008,0.64225,13.565,8.24,95.0,43.38,3.0
-0.121,0.58,13.572,8.253,87.0,42.15,3.0
-0.2,0.54375,13.576,8.282999999999998,87.0,41.01,3.0
-0.223,0.176,13.578,8.335,87.0,40.34,3.0
-0.233,0.3055,13.577,8.409,87.0,39.47,3.0
-0.245,0.20725,13.58,8.503,87.0,38.04,3.0
-0.23,0.1295,13.635,8.788999999999998,87.0,35.09,3.0
-0.347,0.22275,13.639,8.81,87.0,34.93,3.0
-0.058,0.228,13.687,8.987999999999998,87.0,34.07,3.0
-0.477,0.1605,13.753,9.173,87.0,33.51,3.0
-0.393,0.19175,13.83,9.371,87.0,33.14,3.0
-0.238,0.114,13.927,9.561000000000002,88.0,32.86,3.0
-0.328,0.16575,14.034,9.734000000000002,88.0,32.72,3.0
-0.49,0.21225,14.146,9.889,88.0,32.53,3.0
-0.479,0.19175,14.26,10.029,88.0,32.4,3.0
-0.457,0.1605,14.368,10.152,88.0,32.25,3.0
-0.445,0.13975,14.472,10.258,88.0,32.03,3.0
-0.36,0.13475,14.569,10.342,88.0,32.05,3.0
-0.436,0.18125,14.654,10.415,88.0,32.14,3.0
-0.117,0.145,14.729,10.479,88.0,32.27,3.0
-0.364,0.176,14.796,10.543,88.0,32.44,3.0
-0.232,0.145,14.859,10.601,88.0,32.52,3.0
-0.08999999999999998,0.20725,14.903,10.643,87.0,32.68,3.0
-0.239,0.29525,14.945,10.678,87.0,32.94,3.0
-0.285,0.1555,14.986,10.703,87.0,33.22,3.0
-0.257,0.145,15.009,10.719,87.0,33.59,3.0
-0.268,0.22275,15.003,10.729,87.0,33.83,3.0
-0.181,0.19675,14.966,10.733,87.0,34.04,3.0
-0.2,0.492,14.981,10.729,87.0,34.27,3.0
0.131,0.52325,15.008,10.726,87.0,34.46,3.0
-0.251,0.52325,15.064,10.72,87.0,34.6,3.0
-0.102,0.40925,15.099,10.711,87.0,34.9,3.0
0.03,1.17575,15.169,10.7,87.0,34.83,3.0
0.019,0.6215,15.171,10.688,87.0,34.68,3.0
-0.097,0.3885,15.14,10.676,87.0,34.49,3.0
-0.108,0.44025,15.142,10.66,87.0,34.15,3.0
-0.098,0.58,15.164,10.637,87.0,33.55,3.0
-0.083,0.5075,15.173,10.607,87.0,32.78,3.0
-0.022,0.694,15.181,10.575,87.0,32.21,3.0
-0.056,0.69925,15.192,10.541,87.0,31.74,3.0
0.297,0.59575,15.203,10.5,87.0,31.36,3.0
-0.118,0.5645,15.219,10.448,87.0,31.29,3.0
0.178,0.29,15.231,10.387,87.0,31.19,3.0
0.247,0.259,15.237,10.327,87.0,31.1,3.0
0.207,0.43,15.248,10.275,87.0,31.15,3.0
0.04,0.31075,15.246,10.228,87.0,31.36,3.0
0.062,0.42475,15.236,10.177,85.0,31.45,3.0
0.061,0.38325,15.215,10.063,85.0,31.51,3.0
0.046,0.637,15.213,10.055,85.0,31.5,3.0
0.113,0.32625,15.201,9.991,85.0,31.71,3.0
0.07399999999999998,0.347,15.181,9.921,85.0,31.95,3.0
0.322,0.44025,15.154,9.856,85.0,32.37,3.0
0.094,0.3055,15.124,9.791,85.0,32.83,3.0
0.217,0.3315,15.093,9.727,85.0,33.4,3.0
0.349,0.3315,15.057,9.666,85.0,33.87,3.0
0.148,0.40925,15.016,9.612,85.0,34.23,3.0
0.104,0.285,14.979,9.56,85.0,34.7,3.0
0.137,0.52825,14.94,9.512,85.0,35.08,3.0
0.131,0.4765,14.901,9.47,85.0,35.32,3.0
0.181,0.35225,14.864,9.429,85.0,35.58,3.0
0.102,0.39375,14.833,9.391,85.0,35.89,3.0
0.419,0.7095,14.805,9.364,85.0,36.15,3.0
0.149,0.5905,14.786,9.336,85.0,36.42,3.0
0.266,0.4195,14.772,9.309,85.0,36.56,3.0
0.406,0.39375,14.761,9.276,85.0,36.7,3.0
0.243,0.26925,14.759,9.247,85.0,36.99,3.0
0.145,0.3885,14.761,9.217,85.0,37.05,3.0
0.163,0.5905,14.764,9.189,85.0,36.71,3.0
0.137,0.7302499999999998,14.766,9.159,85.0,36.19,3.0
0.196,0.5595,14.77,9.134,85.0,35.63,3.0
0.129,0.549,14.77,9.107,85.0,34.89,3.0
0.436,0.285,14.761,9.081,85.0,34.21,3.0
0.07299999999999998,0.751,14.764,9.056,90.0,34.15,3.0
0.211,0.42475,14.762,9.028,90.0,34.08,3.0
0.35,0.40925,14.744,9.005,90.0,33.58,3.0
0.264,0.4505,14.719,8.983,90.0,33.27,3.0
0.114,0.55425,14.694,8.958999999999998,90.0,33.51,3.0
0.122,0.40925,14.668,8.936999999999998,90.0,33.9,3.0
0.112,0.6215,14.647,8.919,90.0,33.88,3.0
0.129,0.4765,14.625,8.904999999999998,90.0,33.03,3.0
0.131,0.461,14.607,8.884999999999998,90.0,32.7,3.0
0.28,0.518,14.584,8.856999999999998,90.0,32.86,3.0
0.158,0.7664999999999998,14.553,8.833,90.0,32.65,3.0
0.137,0.39375,14.519,8.820999999999998,90.0,32.02,3.0
0.267,0.492,14.494,8.804,90.0,32.37,3.0
0.319,0.5335,14.469,8.778,90.0,33.04,3.0
0.09300000000000001,0.49725,14.449,8.759999999999998,90.0,33.1,3.0
0.07399999999999998,0.61125,14.433,8.746,89.0,33.09,3.0
0.097,0.5025,14.419,8.731,89.0,33.37,3.0
0.061,0.316,14.404,8.713,89.0,33.66,3.0
0.135,0.40925,14.385,8.692999999999998,89.0,33.99,3.0
0.068,0.518,14.366,8.673999999999998,89.0,34.3,3.0
0.402,0.4765,14.347,8.66,89.0,34.74,3.0
0.08999999999999998,0.373,14.326,8.646,89.0,35.07,3.0
0.179,0.378,14.306,8.628999999999998,89.0,35.38,3.0
0.301,0.5905,14.289,8.612999999999998,89.0,35.61,3.0
0.219,0.487,14.27,8.601,89.0,35.98,3.0
0.077,0.373,14.253,8.583,89.0,36.49,3.0
0.077,0.487,14.212,8.545,87.0,36.6,3.0
0.077,0.39375,14.211,8.544,87.0,36.58,3.0
0.065,0.606,14.19,8.528,87.0,36.46,3.0
0.13,0.6785,14.171,8.513,87.0,36.4,3.0
0.033,0.35225,14.152,8.495,87.0,36.32,3.0
0.313,0.7252499999999998,14.129,8.477999999999998,87.0,36.02,3.0
0.076,0.39875,14.108,8.465999999999998,87.0,35.63,3.0
0.183,0.5905,14.088,8.451,87.0,35.22,3.0
0.288,0.42475,14.069,8.442,87.0,34.57,3.0
0.12,0.3885,14.051,8.429,87.0,33.97,3.0
0.035,0.4195,14.036,8.416,87.0,33.55,3.0
0.058,0.62675,14.021,8.406,87.0,33.13,3.0
0.039,0.435,14.004,8.391,87.0,32.47,3.0
0.028,0.378,13.992,8.372999999999998,87.0,31.92,3.0
0.063,0.373,13.978,8.356,87.0,31.66,3.0
0.058,0.22275,13.964,8.34,87.0,31.42,3.0
0.321,0.4765,13.955,8.319,87.0,31.2,3.0
-0.01,0.48175,13.945,8.292,87.0,31.09,3.0
0.091,0.62675,13.935,8.274,87.0,30.96,3.0
0.214,0.47125,13.923,8.259,87.0,30.88,3.0
0.266,0.34175,13.912,8.243999999999998,87.0,30.91,3.0
0.056,0.48175,13.901,8.227,87.0,30.92,3.0
0.041,0.3885,13.891,8.21,80.0,30.97,3.0
0.042,0.3885,13.882,8.195,80.0,31.1,3.0
0.024,0.29,13.873,8.179,80.0,31.14,3.0
0.024,0.5335,13.863,8.163,80.0,31.34,3.0
0.084,0.35225,13.854,8.153,80.0,31.7,3.0
0.0,0.33675,13.846,8.143,80.0,32.25,3.0
0.324,0.65775,13.836,8.134999999999998,80.0,32.69,3.0
-0.008,0.373,13.825,8.131,80.0,33.07,3.0
0.101,0.378,13.815,8.124,80.0,33.55,3.0
0.241,0.45575,13.806,8.109,80.0,34.05,3.0
0.11,0.4765,13.796,8.099,80.0,34.42,3.0
-0.043,0.865,13.788,8.092,80.0,34.73,3.0
-0.034,0.3575,13.779,8.085,80.0,35.18,3.0
-0.049,0.67325,13.772,8.074999999999998,80.0,35.41,3.0
-0.08699999999999998,0.40925,13.763,8.058,80.0,35.4,3.0
-0.034,0.487,13.756,8.045999999999998,80.0,35.41,3.0
-0.1,0.51275,13.747,8.04,80.0,35.55,3.0
0.223,0.36775,13.739,8.038999999999998,80.0,35.73,3.0
-0.185,0.492,13.729,8.045,80.0,35.69,3.0
-0.047,0.461,13.722,8.067999999999998,80.0,35.56,3.0
0.091,0.7252499999999998,13.716,8.098,83.0,35.42,3.0
0.004,0.373,13.712,8.134999999999998,83.0,35.2,3.0
-0.155,0.492,13.714,8.179999999999998,83.0,34.84,3.0
-0.148,0.663,13.728,8.239,83.0,34.47,3.0
-0.157,0.259,13.749,8.308,83.0,34.06,3.0
-0.183,0.42475,13.788,8.384999999999998,83.0,33.51,3.0
-0.184,0.404,13.835,8.464,83.0,33.1,3.0
-0.113,0.404,13.897,8.54,83.0,32.72,3.0
-0.19,0.689,13.967,8.608,83.0,32.57,3.0
0.134,0.82875,14.041,8.673,83.0,32.38,3.0
-0.165,0.575,14.116,8.731,83.0,32.05,3.0
-0.062,0.52325,14.191,8.772,83.0,31.7,3.0
0.112,0.7614999999999998,14.259,8.795,78.0,31.45,3.0
-0.012,0.49725,14.32,8.811,78.0,31.42,3.0
-0.114,0.7355,14.373,8.822,78.0,31.26,3.0
-0.122,1.1965,14.419,8.824999999999998,78.0,31.01,3.0
-0.099,0.5025,14.457,8.823,78.0,30.79,3.0
-0.11,0.4765,14.486,8.817,78.0,30.6,3.0
-0.1,0.38325,14.505,8.807,78.0,30.42,3.0
-0.015,0.38325,14.517,8.793,78.0,30.45,3.0
-0.109,0.2485,14.524,8.772999999999998,78.0,30.6,3.0
0.205,0.663,14.521,8.740999999999998,78.0,30.73,3.0
-0.042,0.39875,14.515,8.714,78.0,31.02,3.0
0.054,0.7614999999999998,14.501,8.691,78.0,31.44,3.0
0.224,1.155,14.483,8.669,78.0,31.85,3.0
0.023,0.5645,14.462,8.643,78.0,32.17,3.0
-0.054,0.38325,14.438,8.615999999999998,78.0,32.59,3.0
-0.021,0.259,14.414,8.590999999999998,78.0,32.96,3.0
-0.043,0.4455,14.39,8.570999999999998,78.0,33.23,3.0
-0.043,0.69925,14.37,8.558,78.0,33.55,3.0
0.003,0.5025,14.356,8.545,78.0,34.2,3.0
-0.032,0.52825,14.348,8.529999999999998,78.0,34.6,3.0
0.296,0.782,14.337,8.505,78.0,34.88,3.0
-0.107,0.2485,14.331,8.474999999999998,78.0,35.05,3.0
0.018,0.7355,14.331,8.447,78.0,35.2,3.0
0.156,0.85975,14.329,8.418,80.0,35.23,3.0
0.152,0.61625,14.326,8.391999999999998,80.0,35.26,3.0
-0.036,0.29525,14.322,8.364,80.0,35.3,3.0
-0.047,0.39875,14.313,8.336,80.0,35.08,3.0
-0.055,0.39875,14.305,8.311,80.0,34.8,3.0
-0.072,0.7095,14.296,8.294,80.0,34.19,3.0
-0.065,0.39375,14.288,8.282999999999998,80.0,33.58,3.0
-0.023,0.202,14.278,8.284,80.0,33.0,3.0
0.035,0.26925,14.265,8.297,80.0,32.44,3.0
0.09300000000000001,0.27975,14.254,8.313,80.0,32.03,3.0
-0.01,0.487,14.243,8.336,80.0,31.82,3.0
0.103,0.176,14.235,8.365,80.0,31.38,3.0
0.188,0.56975,14.235,8.397999999999998,82.0,31.12,3.0
-0.031,0.3055,14.247,8.438,82.0,31.25,3.0
-0.076,0.39375,14.267,8.474999999999998,82.0,31.61,3.0
-0.056,0.316,14.284,8.509999999999998,82.0,31.83,3.0
-0.07399999999999998,0.285,14.306,8.537,82.0,31.75,3.0
-0.081,0.34175,14.337,8.551,82.0,31.7,3.0
0.001,0.19175,14.359,8.561,82.0,31.62,3.0
-0.098,0.518,14.38,8.567999999999998,82.0,31.64,3.0
0.234,0.202,14.401,8.567999999999998,82.0,31.78,3.0
-0.056,0.32625,14.418,8.563,82.0,31.81,3.0
0.042,0.47125,14.428,8.556,82.0,31.89,3.0
0.211,0.39875,14.432,8.545999999999998,82.0,32.2,3.0
0.048,0.3575,14.431,8.532999999999998,82.0,32.52,3.0
-0.062,0.43,14.428,8.519999999999998,82.0,32.9,3.0
-0.039,0.39375,14.414,8.503999999999998,82.0,33.2,3.0
-0.046,0.43,14.388,8.487999999999998,82.0,33.36,3.0
-0.072,0.7095,14.365,8.471,82.0,33.47,3.0
-0.016,0.518,14.345,8.458999999999998,82.0,33.63,3.0
-0.047,0.19675,14.322,8.445,82.0,33.72,3.0
0.292,0.2745,14.29,8.428,82.0,33.98,3.0
-0.11,0.32125,14.264,8.410999999999998,82.0,34.21,3.0
0.05,0.404,14.23,8.396,82.0,34.45,3.0
0.194,0.347,14.198,8.383,82.0,34.5,3.0
0.135,0.34175,14.18,8.375999999999998,82.0,34.52,3.0
-0.041,0.2485,14.144,8.387,81.0,34.59,3.0
-0.011,0.16575,14.091,8.388999999999998,81.0,34.84,3.0
-0.005,0.1555,14.042,8.381999999999998,81.0,34.94,3.0
0.022,0.316,14.006,8.381,81.0,34.91,3.0
0.028,0.32625,13.958,8.387,81.0,34.66,3.0
-0.049,0.2745,13.932,8.404999999999998,81.0,34.45,3.0
0.29,0.20725,13.911,8.435,81.0,34.3,3.0
-0.049,0.233,13.905,8.471999999999998,81.0,34.14,3.0
0.065,0.3315,13.927,8.534,81.0,33.2,3.0
0.23,0.13475,13.93,8.538,81.0,33.13,3.0
0.097,0.07775,13.947,8.564,81.0,32.65,3.0
-0.033,0.07249999999999998,13.974,8.593,86.0,32.41,3.0
-0.008999999999999998,0.07775,14.004,8.617,86.0,32.11,3.0
-0.01,0.05175,14.036,8.634999999999998,86.0,31.89,3.0
-0.033,0.13975,14.07,8.641999999999998,86.0,31.62,3.0
-0.022,0.0985,14.102,8.644999999999998,86.0,31.63,3.0
0.034,0.114,14.133,8.641,86.0,31.97,3.0
-0.026,0.39375,14.167,8.641,86.0,32.44,3.0
0.235,0.1555,14.193,8.637,86.0,32.87,3.0
-0.001,0.09325000000000001,14.213,8.615999999999998,86.0,33.22,3.0
0.109,0.4505,14.225,8.573,86.0,33.54,3.0
0.242,0.49725,14.224,8.535,86.0,33.83,3.0
0.05,0.39875,14.215,8.513999999999998,86.0,33.84,3.0
-0.042,0.40925,14.198,8.503,79.0,33.94,3.0
-0.006,0.31075,14.183,8.495,79.0,34.19,3.0
-0.043,0.07249999999999998,14.165,8.489,79.0,34.4,3.0
-0.049,0.09325000000000001,14.141,8.477999999999998,79.0,34.62,3.0
0.0,0.15025,14.116,8.458,79.0,34.79,3.0
-0.051,0.114,14.089,8.429,79.0,34.93,3.0
0.314,0.08275,14.059,8.401,79.0,35.22,3.0
-0.114,0.31075,14.032,8.37,79.0,35.53,3.0
0.031,0.171,14.008,8.343999999999998,79.0,35.83,3.0
0.184,0.5645,13.978,8.317,79.0,36.13,3.0
0.124,0.347,13.947,8.292,79.0,36.6,3.0
-0.046,0.31075,13.921,8.259999999999998,80.0,37.21,3.0
-0.031,0.2175,13.893,8.233,80.0,37.66,3.0
-0.026,0.13475,13.865,8.213,80.0,37.95,3.0
-0.046,0.0985,13.839,8.192,80.0,37.97,3.0
0.003,0.23825,13.815,8.172,80.0,37.83,3.0
-0.045,0.09325000000000001,13.795,8.15,80.0,37.71,3.0
0.323,0.145,13.773,8.122999999999998,80.0,37.65,3.0
-0.129,0.07775,13.751,8.102,80.0,37.24,3.0
0.021,0.06225,13.731,8.088,80.0,36.67,3.0
0.185,0.07775,13.712,8.07,80.0,36.15,3.0
0.124,0.1555,13.69,8.059,80.0,35.6,3.0
-0.035,0.1295,13.673,8.045,84.0,35.21,3.0
-0.031,0.19675,13.653,8.031,84.0,34.97,3.0
-0.026,0.13975,13.633,8.016,84.0,34.72,3.0
-0.041,0.13975,13.614,8.006999999999998,84.0,34.32,3.0
-0.051,0.2745,13.599,8.006999999999998,84.0,34.06,3.0
0.019,0.06225,13.584,8.002,84.0,33.9,3.0
-0.064,0.09325000000000001,13.573,7.993999999999998,84.0,33.77,3.0
0.251,0.114,13.563,7.984,84.0,33.67,3.0
-0.014,0.057,13.554,7.972,84.0,33.64,3.0
0.08699999999999998,0.285,13.545,7.953,84.0,33.69,3.0
0.229,0.11925,13.535,7.937,84.0,33.71,3.0
0.033,0.06725,13.523,7.929,84.0,33.81,3.0
-0.05,0.08275,13.511,7.92,80.0,33.92,3.0
-0.034,0.08799999999999998,13.498,7.909,80.0,34.14,3.0
-0.048,0.08799999999999998,13.49,7.894,80.0,34.4,3.0
-0.07,0.1295,13.481,7.881999999999999,80.0,34.49,3.0
-0.007,0.0985,13.473,7.872,80.0,34.57,3.0
-0.054,0.2435,13.463,7.865,80.0,34.73,3.0
0.296,0.29,13.451,7.857999999999999,80.0,35.03,3.0
-0.127,0.233,13.443,7.848,80.0,35.36,3.0
0.02,0.378,13.436,7.838,80.0,35.6,3.0
0.152,0.10875,13.428,7.832,80.0,35.81,3.0
0.106,0.26925,13.42,7.825,80.0,36.07,3.0
-0.053,0.07775,13.413,7.817999999999999,81.0,36.37,3.0
-0.046,0.07775,13.408,7.809,81.0,36.52,3.0
-0.049,0.06725,13.401,7.801999999999999,81.0,36.41,3.0
-0.058,0.07249999999999998,13.394,7.796999999999999,81.0,36.42,3.0
-0.019,0.233,13.386,7.793999999999999,81.0,36.53,3.0
-0.056,0.2485,13.38,7.787,81.0,36.66,3.0
0.287,0.0985,13.373,7.78,81.0,36.93,3.0
-0.136,0.12425,13.365,7.771,81.0,37.05,3.0
