ECG-mV,EMG-mV,foot GSR-mV,hand GSR-mV,HR-bpm,RESP-mV,Stress
-0.094,0.269,9.222,15.851,93.0,32.14,3.0
0.067,0.331,9.213,15.845,93.0,32.38,3.0
-0.04,0.29,9.209,15.838,93.0,32.69,3.0
0.115,0.145,9.204,15.838,93.0,32.86,3.0
0.184,0.145,9.195,15.834,93.0,32.94,3.0
-0.061,0.186,9.188,15.831,93.0,32.96,3.0
-0.084,0.166,9.182,15.826,96.0,32.82,3.0
-0.07299999999999998,0.29,9.169,15.823,96.0,32.62,3.0
-0.035,0.249,9.164,15.821,96.0,32.41,3.0
-0.102,0.166,9.16,15.82,96.0,32.13,3.0
0.194,0.311,9.153,15.82,96.0,31.9,3.0
-0.15,0.29,9.146,15.819,96.0,31.6,3.0
0.002,0.166,9.141,15.818,96.0,31.4,3.0
0.215,0.207,9.132,15.814,96.0,31.28,3.0
0.094,0.186,9.127,15.813,96.0,31.21,3.0
-0.07399999999999998,0.145,9.126,15.81,96.0,31.18,3.0
-0.072,0.166,9.121,15.81,96.0,31.09,3.0
-0.078,0.166,9.119,15.808,96.0,30.9,3.0
-0.044,0.228,9.109000000000002,15.808,96.0,30.58,3.0
-0.1,0.228,9.103,15.805,96.0,30.37,3.0
0.194,0.331,9.1,15.804,96.0,30.34,3.0
-0.164,0.207,9.092,15.802,96.0,30.29,3.0
0.001,0.145,9.077000000000002,15.801,96.0,30.24,3.0
0.221,0.394,9.065,15.801,96.0,30.08,3.0
0.082,0.166,9.055,15.797,96.0,29.97,3.0
-0.078,0.331,9.05,15.792,94.0,29.99,3.0
-0.07499999999999998,0.373,9.042,15.786,94.0,30.0,3.0
-0.084,0.228,9.035,15.783,94.0,29.91,3.0
-0.044,0.228,9.025,15.782,94.0,29.71,3.0
-0.105,0.207,9.015,15.781,94.0,29.52,3.0
0.189,0.394,9.01,15.778,94.0,29.64,3.0
-0.162,0.311,9.008,15.778,94.0,29.93,3.0
-0.004,0.207,9.005,15.781,94.0,30.31,3.0
0.215,0.228,9.0,15.781,94.0,30.58,3.0
0.056,0.207,8.997999999999998,15.781,94.0,30.88,3.0
-0.096,0.124,8.993999999999998,15.781,93.0,31.14,3.0
-0.091,0.145,8.984,15.782,93.0,31.51,3.0
-0.065,0.228,8.98,15.781,93.0,31.89,3.0
-0.079,0.269,8.977,15.783,93.0,32.12,3.0
-0.08999999999999998,0.186,8.973,15.784,93.0,32.41,3.0
0.041,0.311,8.971,15.787,93.0,32.68,3.0
-0.058,0.228,8.965999999999998,15.788,93.0,32.95,3.0
0.111,0.207,8.96,15.788,93.0,33.13,3.0
0.158,0.186,8.958999999999998,15.788,93.0,33.4,3.0
-0.078,0.269,8.958999999999998,15.784,99.0,33.67,3.0
-0.099,0.207,8.958999999999998,15.777,99.0,33.82,3.0
-0.084,0.249,8.958,15.774,99.0,33.6,3.0
-0.051,0.269,8.948,15.766,99.0,33.14,3.0
-0.105,0.249,8.941,15.748,99.0,32.61,3.0
0.199,0.394,8.938,15.739,99.0,32.2,3.0
-0.164,0.29,8.939,15.734,99.0,31.96,3.0
0.0,0.249,8.942999999999998,15.731,99.0,31.87,3.0
0.225,0.186,8.942999999999998,15.733,99.0,31.81,3.0
0.083,0.228,8.942999999999998,15.736,99.0,31.73,3.0
-0.07399999999999998,0.207,8.936,15.736,96.0,31.46,3.0
-0.061,0.228,8.926,15.738,96.0,31.14,3.0
-0.069,0.249,8.917,15.741,96.0,30.85,3.0
-0.025,0.29,8.906,15.738,96.0,30.62,3.0
-0.094,0.269,8.901,15.737,96.0,30.52,3.0
0.196,0.352,8.897999999999998,15.736,96.0,30.43,3.0
-0.107,0.29,8.893,15.736,96.0,30.31,3.0
0.045,0.124,8.891,15.736,96.0,30.2,3.0
0.275,0.186,8.886,15.737,96.0,30.1,3.0
0.06,0.186,8.881999999999998,15.739,96.0,30.08,3.0
-0.05,0.166,8.875999999999998,15.742,94.0,30.03,3.0
-0.049,0.145,8.871,15.749,94.0,30.09,3.0
-0.06,0.186,8.867,15.754,94.0,30.16,3.0
-0.017,0.228,8.865999999999998,15.759,94.0,30.05,3.0
-0.069,0.186,8.862,15.765,94.0,29.77,3.0
0.193,0.373,8.859999999999998,15.772,94.0,29.69,3.0
-0.101,0.331,8.856,15.782,94.0,29.77,3.0
0.015,0.166,8.856999999999998,15.797,94.0,29.8,3.0
0.223,0.207,8.849,15.809,94.0,29.73,3.0
0.145,0.166,8.851,15.817,94.0,30.06,3.0
-0.059,0.186,8.856999999999998,15.822,90.0,30.71,3.0
-0.06,0.228,8.858,15.83,90.0,31.02,3.0
-0.062,0.186,8.859,15.836,90.0,31.23,3.0
-0.025,0.228,8.858,15.844,90.0,31.31,3.0
-0.092,0.166,8.861,15.849,90.0,31.48,3.0
0.194,0.311,8.865999999999998,15.853,90.0,31.78,3.0
-0.171,0.352,8.872,15.855,90.0,32.13,3.0
0.016,0.228,8.877,15.858,90.0,32.46,3.0
0.228,0.207,8.888999999999998,15.86,90.0,32.72,3.0
0.084,0.166,8.901,15.86,90.0,32.9,3.0
-0.07399999999999998,0.207,8.907,15.86,94.0,33.09,3.0
-0.07,0.186,8.915,15.862,94.0,33.27,3.0
-0.064,0.124,8.916,15.865,94.0,33.24,3.0
-0.038,0.166,8.918,15.865,94.0,32.94,3.0
-0.08699999999999998,0.145,8.922,15.865,94.0,32.68,3.0
0.201,0.311,8.925,15.863,94.0,32.6,3.0
-0.159,0.249,8.933,15.863,94.0,32.5,3.0
0.006,0.186,8.932,15.864,94.0,32.23,3.0
0.234,0.186,8.934,15.881,94.0,31.85,3.0
0.115,0.145,8.933,15.888,94.0,31.61,3.0
-0.061,0.145,8.933,15.881,91.0,31.46,3.0
-0.062,0.145,8.929,15.879,91.0,31.3,3.0
-0.064,0.207,8.926,15.876,91.0,31.16,3.0
-0.061,0.207,8.929,15.878,91.0,30.79,3.0
-0.041,0.166,8.923999999999998,15.878,91.0,30.42,3.0
-0.111,0.29,8.918,15.884,91.0,30.18,3.0
0.169,0.373,8.919,15.889,91.0,30.16,3.0
-0.03,0.186,8.910999999999998,15.89,91.0,30.18,3.0
0.113,0.166,8.906,15.879,91.0,30.05,3.0
0.277,0.166,8.897,15.865,91.0,29.82,3.0
0.01,0.145,8.893,15.859,91.0,29.8,3.0
-0.05,0.207,8.893,15.856,88.0,29.95,3.0
-0.044,0.166,8.89,15.86,88.0,30.04,3.0
-0.055,0.186,8.89,15.855,88.0,29.9,3.0
-0.008,0.269,8.883,15.851,88.0,29.69,3.0
-0.061,0.311,8.877,15.845,88.0,29.55,3.0
0.223,0.352,8.872999999999998,15.843,88.0,29.47,3.0
-0.102,0.207,8.864,15.837,88.0,29.37,3.0
0.057,0.228,8.859999999999998,15.827,88.0,29.36,3.0
0.28,0.207,8.855,15.816,88.0,29.47,3.0
0.102,0.228,8.846999999999998,15.811,88.0,29.6,3.0
-0.041,0.331,8.846999999999998,15.806,89.0,29.8,3.0
-0.038,0.145,8.842,15.808,89.0,30.1,3.0
-0.051,0.249,8.840999999999998,15.814,89.0,30.47,3.0
-0.006,0.249,8.843,15.818,89.0,30.69,3.0
-0.068,0.145,8.840999999999998,15.82,89.0,30.87,3.0
0.223,0.435,8.836999999999998,15.823,89.0,31.17,3.0
-0.137,0.249,8.827999999999998,15.824,89.0,31.42,3.0
0.035,0.228,8.824999999999998,15.828,89.0,31.67,3.0
0.259,0.186,8.819,15.825,89.0,31.89,3.0
0.092,0.166,8.814999999999998,15.824,89.0,32.22,3.0
-0.053,0.249,8.813,15.823,93.0,32.49,3.0
-0.053,0.269,8.809,15.825,93.0,32.67,3.0
-0.034,0.29,8.808,15.829,93.0,32.87,3.0
-0.042,0.29,8.808,15.831,93.0,33.06,3.0
-0.104,0.207,8.81,15.835,93.0,33.27,3.0
0.114,0.414,8.81,15.841,93.0,33.37,3.0
-0.041,0.186,8.814,15.844,93.0,33.37,3.0
0.101,0.228,8.811,15.846,93.0,33.22,3.0
0.23,0.228,8.814999999999998,15.844,93.0,33.14,3.0
-0.042,0.186,8.813,15.843,93.0,32.91,3.0
-0.08,0.249,8.813,15.843,97.0,32.8,3.0
-0.068,0.145,8.81,15.844,97.0,32.75,3.0
-0.038,0.207,8.813,15.848,97.0,32.57,3.0
-0.092,0.166,8.811,15.849,97.0,32.37,3.0
0.083,0.29,8.811,15.85,97.0,32.23,3.0
-0.054,0.269,8.809,15.857,97.0,32.08,3.0
-0.026,0.228,8.808,15.865,97.0,31.95,3.0
0.182,0.228,8.806,15.869,97.0,31.69,3.0
0.143,0.228,8.806,15.86,97.0,31.47,3.0
-0.077,0.29,8.806,15.85,95.0,31.34,3.0
-0.084,0.249,8.804,15.837,95.0,31.28,3.0
-0.08,0.29,8.804,15.831,95.0,31.19,3.0
-0.041,0.166,8.804,15.822,95.0,31.0,3.0
-0.11,0.145,8.804,15.82,95.0,30.8,3.0
0.2,0.435,8.804999999999998,15.818,95.0,30.72,3.0
-0.15,0.373,8.804999999999998,15.812,95.0,30.71,3.0
0.002,0.373,8.801,15.804,95.0,30.64,3.0
0.232,0.29,8.801,15.797,95.0,30.55,3.0
0.053,0.228,8.798999999999998,15.792,95.0,30.52,3.0
-0.08799999999999998,0.311,8.794,15.787,95.0,30.46,3.0
-0.08699999999999998,0.228,8.791,15.783,95.0,30.38,3.0
-0.08999999999999998,0.228,8.788999999999998,15.779,95.0,30.27,3.0
-0.048,0.166,8.785999999999998,15.772,95.0,30.15,3.0
-0.114,0.249,8.793,15.767,95.0,30.09,3.0
0.188,0.269,8.809,15.763,95.0,30.16,3.0
-0.165,0.186,8.827999999999998,15.759,95.0,30.37,3.0
-0.002,0.104,8.832,15.754,95.0,30.5,3.0
0.223,0.207,8.833,15.751,95.0,30.54,3.0
0.068,0.186,8.833,15.747,95.0,30.53,3.0
-0.082,0.104,8.83,15.739,93.0,30.47,3.0
-0.077,0.207,8.822,15.736,93.0,30.32,3.0
-0.072,0.249,8.816,15.733,93.0,30.29,3.0
-0.061,0.186,8.808,15.731,93.0,30.12,3.0
-0.062,0.207,8.8,15.729,93.0,30.11,3.0
-0.067,0.311,8.794,15.728,93.0,30.23,3.0
0.08799999999999998,0.352,8.794,15.728,93.0,30.46,3.0
-0.024,0.186,8.784,15.729,93.0,30.78,3.0
0.14,0.207,8.787,15.733,93.0,31.09,3.0
0.213,0.249,8.781,15.738,93.0,31.53,3.0
-0.043,0.207,8.774,15.747,93.0,31.79,3.0
-0.061,0.249,8.766,15.757,89.0,31.95,3.0
-0.055,0.207,8.75,15.768,89.0,32.06,3.0
-0.019,0.269,8.745,15.778,89.0,32.17,3.0
-0.092,0.186,8.739,15.788,89.0,32.35,3.0
0.179,0.249,8.733,15.797,89.0,32.66,3.0
-0.147,0.186,8.729,15.804,89.0,32.99,3.0
0.03,0.228,8.724,15.812,89.0,33.22,3.0
0.251,0.166,8.718999999999998,15.822,89.0,33.47,3.0
0.058,0.207,8.715999999999998,15.83,89.0,33.67,3.0
-0.066,0.228,8.718,15.84,97.0,33.87,3.0
-0.07299999999999998,0.166,8.715999999999998,15.847,97.0,34.02,3.0
-0.028,0.186,8.718,15.851,97.0,34.11,3.0
-0.078,0.186,8.721999999999998,15.856,97.0,34.1,3.0
-0.008999999999999998,0.331,8.727,15.859,97.0,33.93,3.0
0.021,0.311,8.727999999999998,15.863,97.0,33.63,3.0
-0.035,0.228,8.731999999999998,15.866,97.0,33.34,3.0
0.155,0.186,8.734,15.869,97.0,33.19,3.0
0.175,0.269,8.736,15.87,97.0,33.05,3.0
-0.07,0.29,8.737,15.873,97.0,32.89,3.0
-0.081,0.207,8.743999999999998,15.873,97.0,32.65,3.0
-0.05,0.228,8.743999999999998,15.873,97.0,32.45,3.0
-0.054,0.249,8.749,15.873,97.0,32.13,3.0
-0.113,0.228,8.753999999999998,15.871,97.0,31.81,3.0
0.17,0.352,8.762,15.869,97.0,31.63,3.0
-0.097,0.207,8.769999999999998,15.864,97.0,31.5,3.0
0.04,0.207,8.782,15.859,97.0,31.35,3.0
0.264,0.331,8.785,15.859,97.0,31.33,3.0
0.012,0.166,8.79,15.858,97.0,31.22,3.0
-0.077,0.249,8.795,15.855,99.0,31.06,3.0
-0.07299999999999998,0.186,8.798,15.854,99.0,30.95,3.0
-0.047,0.186,8.8,15.851,99.0,30.87,3.0
-0.07499999999999998,0.269,8.804,15.85,99.0,30.71,3.0
-0.037,0.29,8.804,15.846,99.0,30.68,3.0
0.072,0.331,8.806,15.844,99.0,30.73,3.0
-0.031,0.249,8.801999999999998,15.841,99.0,30.73,3.0
0.154,0.269,8.794,15.839,99.0,30.58,3.0
0.184,0.228,8.79,15.836,99.0,30.42,3.0
-0.066,0.269,8.79,15.834,96.0,30.39,3.0
-0.084,0.186,8.788,15.829,96.0,30.45,3.0
-0.084,0.269,8.788999999999998,15.826,96.0,30.56,3.0
-0.065,0.207,8.788999999999998,15.823,96.0,30.54,3.0
-0.071,0.249,8.793,15.819,96.0,30.44,3.0
-0.104,0.207,8.79,15.816,96.0,30.37,3.0
0.114,0.331,8.79,15.815,96.0,30.36,3.0
-0.05,0.186,8.791,15.815,96.0,30.42,3.0
0.112,0.331,8.791,15.818,96.0,30.47,3.0
0.207,0.207,8.793,15.818,96.0,30.55,3.0
-0.063,0.207,8.79,15.819,96.0,30.71,3.0
-0.09300000000000001,0.228,8.779,15.821,91.0,30.89,3.0
-0.08999999999999998,0.269,8.769,15.824,91.0,31.19,3.0
-0.096,0.228,8.763999999999998,15.829,91.0,31.46,3.0
-0.069,0.166,8.769,15.835,91.0,31.68,3.0
-0.153,0.249,8.775,15.841,91.0,31.91,3.0
0.105,0.394,8.781,15.846,91.0,32.02,3.0
-0.077,0.269,8.785999999999998,15.851,91.0,32.29,3.0
0.076,0.186,8.788,15.853,91.0,32.59,3.0
0.206,0.269,8.788,15.855,91.0,32.92,3.0
-0.054,0.29,8.784,15.855,91.0,33.19,3.0
-0.104,0.269,8.788,15.851,91.0,33.45,3.0
-0.092,0.352,8.8,15.846,91.0,33.93,3.0
-0.082,0.249,8.811999999999998,15.845,91.0,34.19,3.0
-0.07499999999999998,0.373,8.82,15.845,91.0,34.1,3.0
-0.148,0.249,8.829,15.845,91.0,34.02,3.0
0.09300000000000001,0.373,8.827,15.843,91.0,34.16,3.0
-0.083,0.29,8.836,15.843,91.0,34.24,3.0
0.066,0.373,8.855,15.84,91.0,34.08,3.0
0.216,0.186,8.872999999999998,15.838,94.0,33.84,3.0
-0.054,0.228,8.89,15.835,94.0,33.63,3.0
-0.107,0.29,8.896,15.833,94.0,33.38,3.0
-0.09300000000000001,0.207,8.896,15.829,94.0,33.23,3.0
-0.105,0.249,8.897999999999998,15.824,94.0,33.09,3.0
-0.064,0.207,8.901,15.816,94.0,32.83,3.0
-0.11,0.269,8.906,15.811,94.0,32.59,3.0
0.196,0.352,8.899,15.803,94.0,32.25,3.0
-0.161,0.29,8.884,15.793,94.0,31.9,3.0
0.007,0.166,8.871,15.785,94.0,31.67,3.0
0.242,0.249,8.864,15.773,94.0,31.69,3.0
0.07,0.228,8.856999999999998,15.765,94.0,31.7,3.0
-0.08,0.207,8.856999999999998,15.759,88.0,31.58,3.0
-0.076,0.145,8.859,15.754,88.0,31.35,3.0
-0.08,0.186,8.852999999999998,15.748,88.0,31.29,3.0
-0.054,0.186,8.852999999999998,15.74,88.0,31.22,3.0
-0.069,0.228,8.852,15.734,88.0,31.03,3.0
-0.063,0.166,8.843,15.729,88.0,30.88,3.0
0.097,0.373,8.836999999999998,15.724,88.0,30.78,3.0
-0.022,0.228,8.832,15.722,88.0,30.62,3.0
0.158,0.414,8.817999999999998,15.721,88.0,30.32,3.0
0.238,0.228,8.811999999999998,15.721,88.0,30.29,3.0
-0.031,0.186,8.813,15.717,88.0,30.37,3.0
-0.066,0.186,8.806,15.716,89.0,30.66,3.0
-0.049,0.29,8.8,15.716,89.0,30.61,3.0
-0.063,0.145,8.785999999999998,15.719,89.0,30.16,3.0
-0.024,0.124,8.769999999999998,15.724,89.0,29.82,3.0
-0.063,0.311,8.769999999999998,15.727,89.0,29.92,3.0
0.035,0.373,8.768,15.731,89.0,30.07,3.0
0.042,0.311,8.769999999999998,15.733,89.0,30.36,3.0
0.005,0.186,8.769999999999998,15.737,89.0,30.45,3.0
0.189,0.269,8.763999999999998,15.742,89.0,30.69,3.0
0.213,0.228,8.759999999999998,15.747,89.0,31.05,3.0
-0.039,0.186,8.762,15.751,89.0,31.55,3.0
-0.067,0.207,8.750999999999998,15.752,85.0,31.95,3.0
-0.064,0.249,8.756,15.757,85.0,32.15,3.0
-0.035,0.186,8.742,15.762,85.0,32.09,3.0
-0.079,0.186,8.734999999999998,15.768,85.0,32.17,3.0
0.03,0.269,8.731,15.771,85.0,32.58,3.0
-0.008999999999999998,0.331,8.707,15.771,85.0,32.86,3.0
-0.013,0.249,8.686999999999998,15.772,85.0,33.07,3.0
0.186,0.228,8.672,15.773,85.0,33.11,3.0
0.184,0.249,8.676999999999998,15.771,85.0,33.31,3.0
-0.059,0.207,8.682,15.768,93.0,33.52,3.0
-0.077,0.166,8.679999999999998,15.764,93.0,33.48,3.0
-0.065,0.269,8.678,15.763,93.0,33.2,3.0
-0.067,0.145,8.676999999999998,15.762,93.0,32.92,3.0
-0.036,0.207,8.672,15.758,93.0,32.62,3.0
-0.105,0.207,8.673,15.754,93.0,32.45,3.0
0.17,0.352,8.667,15.749,93.0,32.2,3.0
-0.071,0.166,8.668,15.746,93.0,32.01,3.0
0.067,0.124,8.666,15.738,93.0,31.87,3.0
0.263,0.228,8.662,15.73,93.0,31.73,3.0
0.008999999999999998,0.228,8.657999999999998,15.723,93.0,31.5,3.0
-0.072,0.145,8.654999999999998,15.719,88.0,31.18,3.0
-0.068,0.269,8.651,15.715,88.0,30.97,3.0
-0.076,0.228,8.651,15.71,88.0,30.85,3.0
-0.039,0.352,8.656,15.702,88.0,30.57,3.0
-0.083,0.269,8.652,15.696,88.0,30.43,3.0
0.152,0.352,8.65,15.687,88.0,30.3,3.0
-0.109,0.269,8.641,15.677,88.0,30.19,3.0
-0.015,0.186,8.636,15.672,88.0,30.08,3.0
0.198,0.249,8.631,15.667,88.0,30.01,3.0
0.149,0.207,8.618,15.661,88.0,30.09,3.0
-0.067,0.145,8.615,15.655,89.0,30.13,3.0
-0.082,0.207,8.606,15.647,89.0,29.97,3.0
-0.08599999999999998,0.228,8.599999999999998,15.64,89.0,29.91,3.0
-0.068,0.186,8.595,15.632,89.0,29.87,3.0
-0.065,0.186,8.590999999999998,15.625,89.0,29.84,3.0
-0.111,0.249,8.586,15.62,89.0,29.79,3.0
0.129,0.269,8.573,15.617,89.0,29.6,3.0
-0.05,0.186,8.567,15.615,89.0,29.6,3.0
0.102,0.228,8.557,15.606,89.0,29.64,3.0
0.23,0.166,8.553,15.594,89.0,29.94,3.0
-0.045,0.228,8.548999999999998,15.584,89.0,30.21,3.0
-0.092,0.166,8.542,15.576,89.0,30.39,3.0
-0.08599999999999998,0.228,8.538999999999998,15.57,89.0,30.68,3.0
-0.07499999999999998,0.207,8.529999999999998,15.567,89.0,30.93,3.0
-0.072,0.186,8.521,15.571,89.0,31.12,3.0
-0.111,0.186,8.513999999999998,15.58,89.0,31.36,3.0
0.08899999999999998,0.269,8.508,15.589,89.0,31.61,3.0
-0.05,0.145,8.499,15.598,89.0,31.91,3.0
0.104,0.186,8.490999999999998,15.604,89.0,32.14,3.0
0.204,0.145,8.481999999999998,15.607,89.0,32.36,3.0
-0.05,0.145,8.471999999999998,15.608,89.0,32.55,3.0
-0.08599999999999998,0.207,8.464,15.603,93.0,32.8,3.0
-0.072,0.145,8.455999999999998,15.596,93.0,33.14,3.0
-0.042,0.104,8.451,15.586,93.0,33.34,3.0
-0.08999999999999998,0.145,8.442999999999998,15.579,93.0,33.29,3.0
0.143,0.352,8.436999999999998,15.573,93.0,33.25,3.0
-0.138,0.207,8.436999999999998,15.574,93.0,33.14,3.0
-0.008,0.186,8.447,15.583,93.0,32.99,3.0
0.202,0.104,8.447,15.583,93.0,32.79,3.0
0.146,0.124,8.438,15.579,93.0,32.56,3.0
-0.059,0.124,8.426999999999998,15.575,96.0,32.33,3.0
-0.058,0.166,8.418,15.573,96.0,32.15,3.0
-0.048,0.124,8.409,15.566,96.0,32.0,3.0
-0.017,0.145,8.404,15.56,96.0,31.68,3.0
-0.07399999999999998,0.124,8.391999999999998,15.558,96.0,31.31,3.0
0.235,0.414,8.378999999999998,15.553,96.0,31.07,3.0
-0.131,0.249,8.367,15.55,96.0,30.88,3.0
0.034,0.145,8.364,15.547,96.0,30.75,3.0
0.268,0.145,8.359999999999998,15.543,96.0,30.6,3.0
0.111,0.104,8.354,15.539,96.0,30.6,3.0
-0.043,0.124,8.351,15.537,94.0,30.55,3.0
-0.036,0.145,8.345,15.535,94.0,30.46,3.0
-0.042,0.166,8.346,15.532,94.0,30.3,3.0
-0.007,0.207,8.340999999999998,15.531,94.0,30.01,3.0
-0.06,0.166,8.333999999999998,15.526,94.0,29.81,3.0
0.205,0.269,8.324,15.522,94.0,29.76,3.0
-0.111,0.228,8.311,15.517,94.0,29.71,3.0
0.022,0.166,8.304999999999998,15.513,94.0,29.81,3.0
0.236,0.124,8.301,15.512,94.0,29.79,3.0
0.152,0.166,8.301,15.508,94.0,29.7,3.0
-0.058,0.124,8.311999999999998,15.503,91.0,29.76,3.0
-0.066,0.228,8.317999999999998,15.497,91.0,29.82,3.0
-0.07299999999999998,0.207,8.314,15.489,91.0,29.86,3.0
-0.08799999999999998,0.29,8.304999999999998,15.486,91.0,29.68,3.0
-0.042,0.269,8.295,15.482,91.0,29.49,3.0
-0.113,0.228,8.285,15.478,91.0,29.45,3.0
0.168,0.311,8.279,15.475,91.0,29.58,3.0
-0.135,0.228,8.272999999999998,15.471,91.0,29.76,3.0
0.022,0.228,8.269,15.467,91.0,29.99,3.0
0.228,0.269,8.266999999999998,15.466,91.0,30.3,3.0
0.044,0.207,8.261,15.465,91.0,30.57,3.0
-0.08999999999999998,0.228,8.259,15.46,86.0,30.93,3.0
-0.083,0.207,8.253999999999998,15.457,86.0,31.34,3.0
-0.08599999999999998,0.124,8.252,15.455,86.0,31.7,3.0
-0.06,0.249,8.247999999999998,15.455,86.0,31.87,3.0
-0.126,0.352,8.245,15.458,86.0,32.1,3.0
0.134,0.414,8.239,15.466,86.0,32.28,3.0
-0.116,0.207,8.234,15.467,86.0,32.58,3.0
0.03,0.207,8.231,15.464,86.0,32.85,3.0
0.224,0.249,8.226,15.454,86.0,33.07,3.0
-0.007,0.186,8.221999999999998,15.445,86.0,33.3,3.0
-0.106,0.104,8.223,15.437,94.0,33.47,3.0
-0.092,0.166,8.233,15.434,94.0,33.29,3.0
-0.08799999999999998,0.124,8.237999999999998,15.431,94.0,32.93,3.0
-0.068,0.166,8.233,15.426,94.0,32.58,3.0
-0.146,0.207,8.229,15.423,94.0,32.41,3.0
0.142,0.373,8.22,15.419,94.0,32.23,3.0
-0.095,0.269,8.204,15.416,94.0,32.0,3.0
0.045,0.124,8.195999999999998,15.414,94.0,31.75,3.0
0.237,0.145,8.189999999999998,15.411,94.0,31.52,3.0
-0.025,0.145,8.189999999999998,15.406,94.0,31.43,3.0
-0.091,0.104,8.183,15.404,94.0,31.39,3.0
-0.08699999999999998,0.145,8.179,15.4,94.0,31.24,3.0
-0.094,0.186,8.172,15.4,94.0,31.0,3.0
-0.057,0.186,8.166,15.401,94.0,30.6,3.0
-0.121,0.186,8.162,15.401,94.0,30.48,3.0
0.172,0.352,8.157,15.399,94.0,30.46,3.0
-0.158,0.186,8.152,15.394,94.0,30.41,3.0
0.013,0.145,8.15,15.39,94.0,30.27,3.0
0.227,0.207,8.144,15.39,94.0,30.09,3.0
0.051,0.166,8.141999999999998,15.39,94.0,30.16,3.0
-0.081,0.166,8.137,15.39,90.0,30.18,3.0
-0.07499999999999998,0.207,8.133,15.39,90.0,30.1,3.0
-0.085,0.166,8.128999999999998,15.39,90.0,29.91,3.0
-0.052,0.166,8.125,15.39,90.0,29.77,3.0
-0.072,0.145,8.124,15.39,90.0,29.73,3.0
-0.024,0.29,8.121,15.388,90.0,29.66,3.0
0.055,0.394,8.12,15.388,90.0,29.6,3.0
-0.027,0.228,8.12,15.388,90.0,29.52,3.0
0.158,0.186,8.117,15.386,90.0,29.57,3.0
0.209,0.166,8.112999999999998,15.388,90.0,29.62,3.0
-0.047,0.124,8.112,15.388,90.0,29.62,3.0
-0.066,0.186,8.108,15.391,88.0,29.6,3.0
-0.065,0.186,8.105,15.398,88.0,29.63,3.0
-0.079,0.124,8.108,15.399,88.0,29.65,3.0
-0.028,0.145,8.108,15.4,88.0,29.58,3.0
-0.091,0.186,8.109,15.4,88.0,29.73,3.0
0.198,0.228,8.118,15.4,88.0,30.18,3.0
-0.123,0.186,8.122999999999998,15.403,88.0,30.61,3.0
0.032,0.186,8.128999999999998,15.405,88.0,30.93,3.0
0.255,0.186,8.138999999999998,15.405,88.0,31.31,3.0
0.08599999999999998,0.166,8.141999999999998,15.401,88.0,31.52,3.0
-0.056,0.207,8.146,15.4,88.0,31.85,3.0
-0.058,0.145,8.152,15.398,88.0,32.13,3.0
-0.043,0.145,8.152,15.396,88.0,32.35,3.0
-0.015,0.228,8.156,15.394,88.0,32.43,3.0
-0.084,0.124,8.157999999999998,15.391,88.0,32.6,3.0
0.173,0.311,8.162,15.389,88.0,32.78,3.0
-0.08899999999999998,0.186,8.176999999999998,15.385,88.0,32.87,3.0
0.063,0.145,8.189999999999998,15.383,88.0,32.89,3.0
0.276,0.166,8.199,15.379,88.0,32.85,3.0
0.046,0.186,8.201,15.376,88.0,32.69,3.0
-0.052,0.124,8.202,15.373,94.0,32.53,3.0
-0.043,0.166,8.197,15.369,94.0,32.34,3.0
-0.051,0.145,8.191,15.365,94.0,32.1,3.0
-0.018,0.145,8.182,15.362,94.0,31.71,3.0
-0.048,0.124,8.181,15.359,94.0,31.42,3.0
0.044,0.249,8.170999999999998,15.356,94.0,31.21,3.0
0.049,0.228,8.169,15.353,94.0,31.07,3.0
0.008,0.166,8.17,15.349,94.0,30.93,3.0
0.187,0.145,8.185,15.346,94.0,30.79,3.0
0.233,0.207,8.198,15.342,94.0,30.71,3.0
-0.023,0.124,8.211,15.337,94.0,30.64,3.0
-0.035,0.166,8.205,15.334,88.0,30.45,3.0
-0.028,0.145,8.199999999999998,15.329,88.0,30.31,3.0
-0.04,0.186,8.197,15.326,88.0,30.13,3.0
-0.007,0.145,8.192,15.322,88.0,29.93,3.0
-0.078,0.207,8.192,15.317,88.0,29.86,3.0
0.193,0.311,8.195999999999998,15.312,88.0,29.82,3.0
-0.047,0.124,8.189999999999998,15.308,88.0,29.75,3.0
0.104,0.124,8.191,15.306,88.0,29.77,3.0
0.299,0.207,8.185,15.302,88.0,29.77,3.0
0.062,0.124,8.176,15.295,88.0,29.85,3.0
-0.036,0.166,8.17,15.292,88.0,29.87,3.0
-0.035,0.166,8.163999999999998,15.287,88.0,29.86,3.0
-0.043,0.166,8.156,15.284,88.0,29.93,3.0
-0.029,0.145,8.152,15.279,88.0,29.92,3.0
-0.032,0.145,8.144999999999998,15.277,88.0,29.84,3.0
-0.028,0.186,8.137,15.275,88.0,29.75,3.0
0.113,0.373,8.133,15.271,88.0,29.73,3.0
-0.002,0.166,8.127,15.269,88.0,29.68,3.0
0.16,0.186,8.118999999999998,15.267,88.0,29.72,3.0
0.249,0.186,8.114,15.264,88.0,29.91,3.0
-0.016,0.186,8.108,15.26,88.0,30.14,3.0
-0.047,0.228,8.102999999999998,15.256,87.0,30.42,3.0
-0.046,0.186,8.098,15.254,87.0,30.68,3.0
-0.021,0.124,8.092,15.251,87.0,30.81,3.0
